category,main_category,state,backers,country,usd_pledged_real,usd_goal_real,project_time
10878,27.0,1.0,0.0,0.0,1.0,0.0,3118.71,29.0
10879,41.0,11.0,1.0,301.0,16.0,5780.28,3119.98,29.0
10880,2.0,1.0,0.0,1.0,1.0,18.73,3121.92,29.0
10881,5.0,3.0,1.0,1198.0,2.0,63080.31,59608.97,29.0
10882,126.0,7.0,0.0,1.0,0.0,10.0,200.0,29.0
10883,36.0,8.0,0.0,0.0,7.0,0.0,59599.73,29.0
10884,69.0,7.0,0.0,1.0,0.0,10.0,650000.0,29.0
10885,8.0,2.0,0.0,3.0,3.0,5.48,3131.36,29.0
10886,15.0,4.0,0.0,1.0,2.0,48.9,651943.61,29.0
10887,72.0,6.0,1.0,148.0,0.0,4431.12,3200.0,29.0
10888,16.0,2.0,0.0,1.0,0.0,1.0,200.0,29.0
10889,84.0,2.0,1.0,12.0,0.0,3270.0,3200.0,29.0
10890,0.0,5.0,1.0,62.0,0.0,4014.0,3200.0,29.0
10891,140.0,12.0,0.0,1.0,0.0,1.0,200.0,29.0
10892,34.0,6.0,1.0,2.0,0.0,2035.0,200.0,29.0
10893,9.0,8.0,2.0,0.0,2.0,0.0,3218.09,29.0
10894,14.0,8.0,0.0,26.0,1.0,1583.62,58038.31,29.0
10895,22.0,11.0,0.0,8.0,10.0,135.65,3234.73,29.0
10896,34.0,6.0,0.0,1.0,0.0,1.0,200.0,29.0
10897,16.0,2.0,1.0,121.0,1.0,3549.97,3240.18,29.0
10898,1.0,0.0,0.0,4.0,0.0,20.0,200.0,29.0
10899,12.0,9.0,1.0,39.0,1.0,3260.87,3244.65,29.0
10900,20.0,0.0,0.0,0.0,3.0,0.0,3245.96,29.0
10901,26.0,12.0,1.0,29.0,0.0,463.0,200.0,29.0
10902,39.0,4.0,2.0,1.0,1.0,12.99,3246.58,29.0
10903,23.0,0.0,0.0,2.0,0.0,35.0,3250.0,29.0
10904,0.0,5.0,0.0,2.0,0.0,2.0,58000.0,29.0
10905,27.0,1.0,0.0,0.0,0.0,0.0,200.0,29.0
10906,15.0,4.0,0.0,0.0,10.0,0.0,3213.02,29.0
10907,57.0,1.0,1.0,56.0,5.0,3454.43,3266.09,29.0
10908,34.0,6.0,0.0,5.0,0.0,77.0,200.0,29.0
10909,19.0,10.0,1.0,10.0,0.0,3376.0,3200.0,29.0
10910,47.0,5.0,1.0,74.0,0.0,3221.0,3200.0,29.0
10911,16.0,2.0,1.0,34.0,0.0,3232.0,3200.0,29.0
10912,0.0,5.0,0.0,3.0,0.0,70.0,3200.0,29.0
10913,19.0,10.0,0.0,11.0,0.0,568.0,3200.0,29.0
10914,136.0,12.0,2.0,1.0,0.0,25.0,200.0,29.0
10915,1.0,0.0,0.0,177.0,2.0,19553.88,58393.02,29.0
10916,7.0,0.0,0.0,1.0,0.0,10.0,3200.0,29.0
10917,9.0,8.0,1.0,110.0,0.0,5334.0,3200.0,29.0
10918,0.0,5.0,1.0,96.0,0.0,3334.0,3200.0,29.0
10919,11.0,2.0,1.0,62.0,0.0,1308.0,200.0,29.0
10920,6.0,7.0,0.0,4.0,0.0,78.0,3200.0,29.0
10921,41.0,11.0,1.0,118.0,0.0,3755.0,3200.0,29.0
10922,11.0,2.0,1.0,84.0,0.0,1075.0,200.0,29.0
10923,52.0,1.0,1.0,10.0,0.0,248.0,200.0,29.0
10924,8.0,2.0,0.0,13.0,0.0,525.0,3200.0,29.0
10925,5.0,3.0,1.0,1210.0,0.0,38311.0,3210.0,29.0
10926,13.0,1.0,0.0,0.0,0.0,0.0,200.0,29.0
10927,11.0,2.0,0.0,12.0,1.0,695.07,3424.01,29.0
10928,86.0,14.0,0.0,1.0,5.0,28.25,56495.26,29.0
10929,5.0,3.0,2.0,2.0,0.0,30.0,150.0,29.0
10930,2.0,1.0,0.0,3.0,0.0,100.0,3500.0,29.0
10931,4.0,0.0,0.0,1.0,0.0,25.0,3500.0,29.0
10932,30.0,3.0,0.0,127.0,0.0,11062.0,55000.0,29.0
10933,63.0,9.0,0.0,3.0,0.0,15.0,150.0,29.0
10934,25.0,1.0,0.0,4.0,0.0,136.0,3500.0,29.0
10935,60.0,7.0,1.0,9.0,0.0,170.0,150.0,29.0
10936,82.0,9.0,1.0,41.0,0.0,3565.0,3500.0,29.0
10937,25.0,1.0,0.0,5.0,0.0,161.0,3500.0,29.0
10938,7.0,0.0,1.0,38.0,0.0,3560.0,3500.0,29.0
10939,33.0,1.0,1.0,46.0,0.0,4192.0,3500.0,29.0
10940,13.0,1.0,0.0,19.0,0.0,1005.0,3500.0,29.0
10941,44.0,3.0,1.0,25.0,0.0,510.0,150.0,29.0
10942,20.0,0.0,1.0,46.0,0.0,3553.0,3500.0,29.0
10943,1.0,0.0,4.0,2.0,0.0,25.0,700000.0,29.0
10944,62.0,2.0,0.0,1.0,0.0,5.0,3500.0,29.0
10945,2.0,1.0,3.0,0.0,4.0,3574.57,3500.0,29.0
10946,0.0,5.0,0.0,24.0,0.0,1034.0,3500.0,29.0
10947,1.0,0.0,1.0,75.0,0.0,3971.0,3500.0,29.0
10948,11.0,2.0,0.0,1.0,0.0,25.0,3500.0,29.0
10949,28.0,4.0,1.0,54.0,0.0,7518.0,3500.0,29.0
10950,13.0,1.0,1.0,66.0,0.0,4320.0,3500.0,29.0
10951,6.0,7.0,2.0,6.0,0.0,495.0,55000.0,29.0
10952,30.0,3.0,2.0,13.0,0.0,1225.0,55000.0,29.0
10953,16.0,2.0,1.0,63.0,0.0,3515.0,3500.0,29.0
10954,27.0,1.0,0.0,0.0,2.0,0.0,151.79,29.0
10955,111.0,12.0,0.0,3.0,0.0,12.0,3500.0,29.0
10956,46.0,0.0,1.0,11.0,0.0,3506.0,3500.0,29.0
10957,5.0,3.0,1.0,5.0,1.0,218.25,150.52,29.0
10958,4.0,0.0,1.0,235.0,0.0,57045.0,55000.0,29.0
10959,4.0,0.0,1.0,53.0,0.0,3500.99,3500.0,29.0
10960,1.0,0.0,0.0,1.0,0.0,1.0,55000.0,29.0
10961,25.0,1.0,1.0,51.0,0.0,3500.0,3500.0,29.0
10962,34.0,6.0,0.0,0.0,0.0,0.0,150.0,29.0
10963,18.0,4.0,1.0,21.0,0.0,3550.0,3500.0,29.0
10964,13.0,1.0,0.0,6.0,0.0,75.0,150.0,29.0
10965,10.0,6.0,0.0,1.0,0.0,1.0,150.0,29.0
10966,55.0,7.0,0.0,16.0,0.0,615.0,3500.0,29.0
10967,0.0,5.0,2.0,4.0,0.0,354.0,55000.0,29.0
10968,37.0,6.0,4.0,1.0,0.0,50.0,3500.0,29.0
10969,20.0,0.0,0.0,0.0,0.0,0.0,3500.0,29.0
10970,11.0,2.0,1.0,5.0,0.0,150.0,135.0,29.0
10971,34.0,6.0,1.0,2.0,1.0,134.64,129.46,29.0
10972,0.0,5.0,0.0,101.0,0.0,4219.0,55000.0,29.0
10973,32.0,6.0,1.0,57.0,0.0,4057.0,3500.0,29.0
10974,6.0,7.0,2.0,10.0,1.0,117.75,129.39,29.0
10975,39.0,4.0,1.0,131.0,15.0,4153.18,128.89,29.0
10976,6.0,7.0,1.0,23.0,0.0,5195.0,3500.0,29.0
10977,24.0,4.0,0.0,0.0,0.0,0.0,55000.0,29.0
10978,27.0,1.0,0.0,17.0,0.0,640.0,3500.0,29.0
10979,47.0,5.0,1.0,3.0,1.0,131.09,128.49,29.0
10980,5.0,3.0,1.0,3964.0,0.0,97148.34,55000.0,29.0
10981,47.0,5.0,0.0,0.0,3.0,0.0,140.55,29.0
10982,117.0,12.0,1.0,9.0,3.0,199.0,151.91,29.0
10983,7.0,0.0,0.0,6.0,0.0,115.0,3500.0,29.0
10984,18.0,4.0,0.0,6.0,0.0,67.0,55000.0,29.0
10985,80.0,0.0,0.0,9.0,0.0,45.0,150.0,29.0
10986,27.0,1.0,0.0,2.0,0.0,41.0,3500.0,29.0
10987,7.0,0.0,1.0,6.0,0.0,235.0,150.0,29.0
10988,9.0,8.0,0.0,3.0,0.0,41.0,150.0,29.0
10989,12.0,9.0,1.0,42.0,0.0,3540.0,3500.0,29.0
10990,5.0,3.0,1.0,7.0,0.0,165.0,150.0,29.0
10991,62.0,2.0,1.0,24.0,0.0,185.0,150.0,29.0
10992,41.0,11.0,1.0,21.0,3.0,293.37,144.88,29.0
10993,28.0,4.0,0.0,7.0,0.0,107.0,3500.0,29.0
10994,6.0,7.0,0.0,1.0,0.0,10.0,3500.0,29.0
10995,43.0,2.0,1.0,132.0,0.0,5122.42,3500.0,29.0
10996,22.0,11.0,1.0,27.0,1.0,160.6,142.91,29.0
10997,150.0,12.0,1.0,27.0,0.0,4076.0,3500.0,29.0
10998,105.0,4.0,0.0,3.0,13.0,2.13,141.73,29.0
10999,57.0,1.0,0.0,7.0,0.0,551.0,3500.0,29.0
11000,18.0,4.0,0.0,0.0,0.0,0.0,55000.0,29.0
11001,7.0,0.0,1.0,64.0,0.0,3953.73,3500.0,29.0
11002,5.0,3.0,0.0,40.0,1.0,24086.1,685996.52,29.0
11003,85.0,8.0,0.0,0.0,0.0,0.0,3500.0,29.0
11004,11.0,2.0,0.0,10.0,0.0,888.0,3500.0,29.0
11005,9.0,8.0,0.0,7.0,0.0,395.0,3500.0,29.0
11006,2.0,1.0,3.0,0.0,4.0,5005.0,3500.0,29.0
11007,16.0,2.0,0.0,0.0,0.0,0.0,3500.0,29.0
11008,24.0,4.0,0.0,2.0,0.0,251.0,3500.0,29.0
11009,51.0,3.0,0.0,6.0,0.0,181.0,3500.0,29.0
11010,93.0,2.0,0.0,0.0,0.0,0.0,3500.0,29.0
11011,38.0,0.0,0.0,0.0,1.0,0.0,194.61,29.0
11012,68.0,6.0,0.0,18.0,0.0,892.0,3500.0,29.0
11013,30.0,3.0,1.0,51.0,0.0,12295.0,3500.0,29.0
11014,13.0,1.0,1.0,59.0,0.0,5511.0,3500.0,29.0
11015,6.0,7.0,0.0,19.0,0.0,4061.0,56000.0,29.0
11016,1.0,0.0,0.0,12.0,0.0,512.0,3500.0,29.0
11017,7.0,0.0,3.0,0.0,4.0,2.0,3500.0,29.0
11018,22.0,11.0,1.0,120.0,0.0,3856.0,3500.0,29.0
11019,0.0,5.0,1.0,80.0,0.0,6245.0,3500.0,29.0
11020,28.0,4.0,0.0,5.0,16.0,7.44,192.51,29.0
11021,48.0,6.0,1.0,6.0,1.0,195.7,195.7,29.0
11022,0.0,5.0,1.0,25.0,0.0,6235.0,3500.0,29.0
11023,14.0,8.0,1.0,44.0,7.0,3944.43,3432.57,29.0
11024,31.0,6.0,2.0,0.0,10.0,0.0,3438.28,29.0
11025,2.0,1.0,1.0,59.0,0.0,4089.0,3456.0,29.0
11026,43.0,2.0,0.0,2.0,13.0,95.94,3462.65,29.0
11027,1.0,0.0,0.0,0.0,11.0,0.0,3496.22,29.0
11028,5.0,3.0,2.0,3.0,7.0,124.19,56449.97,29.0
11029,19.0,10.0,0.0,0.0,0.0,0.0,3500.0,29.0
11030,29.0,5.0,1.0,15.0,0.0,390.0,200.0,29.0
11031,90.0,11.0,0.0,5.0,0.0,48.0,200.0,29.0
11032,108.0,13.0,0.0,6.0,0.0,236.0,3500.0,29.0
11033,58.0,12.0,0.0,1.0,0.0,1.0,200.0,29.0
11034,47.0,5.0,2.0,0.0,0.0,0.0,3500.0,29.0
11035,128.0,2.0,2.0,195.0,1.0,8877.1,56308.52,29.0
11036,6.0,7.0,0.0,27.0,0.0,895.0,3500.0,29.0
11037,4.0,0.0,0.0,0.0,0.0,0.0,3500.0,29.0
11038,3.0,3.0,0.0,19.0,2.0,717.17,56087.35,29.0
11039,13.0,1.0,1.0,19.0,0.0,533.0,200.0,29.0
11040,9.0,8.0,0.0,0.0,0.0,0.0,3500.0,29.0
11041,28.0,4.0,1.0,1068.0,5.0,192343.26,55839.72,29.0
11042,1.0,0.0,0.0,0.0,0.0,0.0,55500.0,29.0
11043,39.0,4.0,0.0,4.0,0.0,17.0,55500.0,29.0
11044,28.0,4.0,0.0,209.0,5.0,37633.01,55479.73,29.0
11045,108.0,13.0,0.0,1.0,0.0,6.0,160.0,29.0
11046,31.0,6.0,1.0,15.0,1.0,159.51,154.87,29.0
11047,33.0,1.0,1.0,94.0,0.0,5804.0,3500.0,29.0
11048,5.0,3.0,0.0,16.0,5.0,270.94,55069.72,29.0
11049,4.0,0.0,2.0,0.0,0.0,0.0,3500.0,29.0
11050,37.0,6.0,1.0,45.0,0.0,3787.0,3500.0,29.0
11051,6.0,7.0,0.0,29.0,0.0,1278.0,3500.0,29.0
11052,92.0,1.0,0.0,49.0,0.0,1937.0,3500.0,29.0
11053,23.0,0.0,1.0,107.0,0.0,4680.69,3500.0,29.0
11054,6.0,7.0,0.0,2.0,1.0,47.67,153.78,29.0
11055,24.0,13.0,0.0,0.0,0.0,0.0,3500.0,29.0
11056,8.0,2.0,0.0,13.0,0.0,566.0,3500.0,29.0
11057,47.0,5.0,0.0,4.0,0.0,56.0,3500.0,29.0
11058,6.0,7.0,2.0,0.0,3.0,0.0,185.7,29.0
11059,17.0,1.0,2.0,0.0,0.0,0.0,160.0,29.0
11060,14.0,8.0,0.0,0.0,0.0,0.0,3500.0,29.0
11061,51.0,3.0,0.0,1.0,2.0,0.92,183.08,29.0
11062,36.0,8.0,1.0,41.0,1.0,470.04,182.66,29.0
11063,30.0,3.0,0.0,1.0,3.0,22.42,179.37,29.0
11064,11.0,2.0,2.0,2.0,0.0,30.0,3500.0,29.0
11065,7.0,0.0,0.0,0.0,0.0,0.0,3500.0,29.0
11066,13.0,1.0,1.0,84.0,0.0,4176.0,3500.0,29.0
11067,68.0,6.0,0.0,0.0,8.0,0.0,170.4,29.0
11068,12.0,9.0,0.0,2.0,0.0,20.0,3500.0,29.0
11069,43.0,2.0,1.0,69.0,0.0,3822.5,3500.0,29.0
11070,97.0,4.0,1.0,3.0,6.0,265.84,167.13,29.0
11071,5.0,3.0,5.0,0.0,6.0,0.0,163.71,29.0
11072,2.0,1.0,0.0,4.0,0.0,175.0,3500.0,29.0
11073,11.0,2.0,0.0,0.0,0.0,0.0,3500.0,29.0
11074,68.0,6.0,0.0,3.0,1.0,4.89,162.96,29.0
11075,7.0,0.0,0.0,5.0,1.0,67.41,160.5,29.0
11076,50.0,14.0,1.0,70.0,0.0,3800.0,3500.0,29.0
11077,63.0,9.0,1.0,33.0,1.0,3118.89,3103.37,29.0
11078,47.0,5.0,1.0,886.0,1.0,82157.18,59640.07,29.0
11079,37.0,6.0,1.0,10.0,0.0,400.0,200.0,29.0
11080,0.0,5.0,2.0,33.0,0.0,1806.25,60000.0,29.0
11081,41.0,11.0,1.0,17.0,0.0,450.0,264.0,29.0
11082,34.0,6.0,1.0,21.0,0.0,3100.0,3000.0,29.0
11083,5.0,3.0,0.0,6.0,0.0,51.0,3000.0,29.0
11084,4.0,0.0,1.0,162.0,0.0,4167.0,3000.0,29.0
11085,21.0,2.0,1.0,44.0,0.0,3105.0,3000.0,29.0
11086,5.0,3.0,0.0,8.0,0.0,56.0,3000.0,29.0
11087,42.0,7.0,0.0,5.0,0.0,70.0,60000.0,29.0
11088,2.0,1.0,0.0,9.0,0.0,1176.0,60000.0,29.0
11089,26.0,12.0,1.0,36.0,0.0,375.0,260.0,29.0
11090,59.0,13.0,0.0,12.0,0.0,314.0,3000.0,29.0
11091,13.0,1.0,0.0,2.0,0.0,2.0,3000.0,29.0
11092,8.0,2.0,1.0,17.0,0.0,3106.0,3000.0,29.0
11093,8.0,2.0,0.0,0.0,0.0,0.0,3000.0,29.0
11094,3.0,3.0,1.0,127.0,0.0,4556.0,264.0,29.0
11095,5.0,3.0,0.0,2.0,1.0,3.96,264.25,29.0
11096,0.0,5.0,0.0,40.0,0.0,1260.0,3000.0,29.0
11097,1.0,0.0,1.0,493.0,0.0,61721.95,60000.0,29.0
11098,13.0,1.0,1.0,30.0,0.0,3110.0,3000.0,29.0
11099,47.0,5.0,1.0,44.0,1.0,812.53,274.17,29.0
11100,65.0,8.0,0.0,2.0,0.0,73.0,3000.0,29.0
11101,11.0,2.0,0.0,14.0,0.0,345.0,3000.0,29.0
11102,42.0,7.0,0.0,0.0,0.0,0.0,500000.0,29.0
11103,14.0,8.0,0.0,0.0,0.0,0.0,3000.0,29.0
11104,7.0,0.0,0.0,0.0,0.0,0.0,500000.0,29.0
11105,4.0,0.0,0.0,0.0,0.0,0.0,3000.0,29.0
11106,0.0,5.0,0.0,25.0,0.0,13668.0,60000.0,29.0
11107,10.0,6.0,0.0,2.0,0.0,51.0,3000.0,29.0
11108,59.0,13.0,0.0,4.0,1.0,5.92,266.46,29.0
11109,115.0,4.0,1.0,84.0,0.0,4205.0,3000.0,29.0
11110,22.0,11.0,1.0,68.0,0.0,3095.0,3000.0,29.0
11111,50.0,14.0,1.0,27.0,0.0,3000.0,3000.0,29.0
11112,32.0,6.0,1.0,30.0,0.0,3100.0,3000.0,29.0
11113,3.0,3.0,1.0,218.0,0.0,8105.0,3000.0,29.0
11114,6.0,7.0,0.0,1.0,0.0,100.0,3000.0,29.0
11115,11.0,2.0,1.0,35.0,0.0,3135.99,3000.0,29.0
11116,5.0,3.0,1.0,25.0,10.0,262.2,259.61,29.0
11117,13.0,1.0,1.0,44.0,0.0,3115.0,3000.0,29.0
11118,42.0,7.0,0.0,0.0,0.0,0.0,60000.0,29.0
11119,19.0,10.0,2.0,0.0,1.0,0.0,250.35,29.0
11120,60.0,7.0,1.0,4.0,0.0,272.0,250.0,29.0
11121,62.0,2.0,1.0,8.0,0.0,360.0,250.0,29.0
11122,16.0,2.0,1.0,48.0,0.0,3120.0,3000.0,29.0
11123,6.0,7.0,1.0,16.0,0.0,3020.0,3000.0,29.0
11124,4.0,0.0,1.0,31.0,0.0,3010.0,3000.0,29.0
11125,23.0,0.0,0.0,9.0,0.0,585.0,3000.0,29.0
11126,108.0,13.0,0.0,2.0,0.0,10.0,3000.0,29.0
11127,105.0,4.0,1.0,32.0,0.0,3122.0,3000.0,29.0
11128,29.0,5.0,5.0,32.0,0.0,2632.0,3000.0,29.0
11129,13.0,1.0,0.0,13.0,0.0,345.0,3000.0,29.0
11130,73.0,3.0,2.0,0.0,0.0,0.0,500000.0,29.0
11131,30.0,3.0,0.0,3.0,0.0,226.0,60000.0,29.0
11132,28.0,4.0,0.0,108.0,0.0,45687.01,60000.0,29.0
11133,50.0,14.0,1.0,48.0,0.0,3110.0,3000.0,29.0
11134,59.0,13.0,0.0,2.0,0.0,51.0,3000.0,29.0
11135,94.0,0.0,0.0,1.0,0.0,1.0,500000.0,29.0
11136,29.0,5.0,1.0,4.0,1.0,298.52,259.59,29.0
11137,30.0,3.0,0.0,9.0,0.0,19.0,60000.0,29.0
11138,16.0,2.0,1.0,41.0,0.0,3026.75,3000.0,29.0
11139,20.0,0.0,0.0,0.0,0.0,0.0,3000.0,29.0
11140,2.0,1.0,3.0,0.0,4.0,0.0,3000.0,29.0
11141,0.0,5.0,0.0,9.0,0.0,1179.0,60000.0,29.0
11142,0.0,5.0,1.0,65.0,1.0,1042.83,257.49,29.0
11143,43.0,2.0,2.0,0.0,0.0,0.0,3000.0,29.0
11144,27.0,1.0,2.0,0.0,0.0,0.0,3000.0,29.0
11145,26.0,12.0,2.0,1.0,15.0,14.09,256.16,29.0
11146,10.0,6.0,1.0,20.0,0.0,3027.0,3000.0,29.0
11147,2.0,1.0,1.0,34.0,0.0,3149.0,3000.0,29.0
11148,4.0,0.0,1.0,31.0,0.0,3010.0,3000.0,29.0
11149,0.0,5.0,0.0,0.0,0.0,0.0,3000.0,29.0
11150,23.0,0.0,1.0,313.0,0.0,60985.0,60000.0,29.0
11151,24.0,4.0,0.0,3.0,0.0,105.0,60000.0,29.0
11152,29.0,5.0,0.0,1.0,5.0,32.53,280.47,29.0
11153,13.0,1.0,1.0,51.0,0.0,3016.0,3000.0,29.0
11154,7.0,0.0,3.0,0.0,4.0,3017.0,3000.0,29.0
11155,9.0,8.0,0.0,3.0,0.0,90.0,3000.0,29.0
11156,106.0,10.0,1.0,30.0,0.0,3075.0,3000.0,29.0
11157,8.0,2.0,0.0,0.0,0.0,0.0,300.0,29.0
11158,13.0,1.0,1.0,8.0,0.0,301.0,300.0,29.0
11159,56.0,10.0,0.0,0.0,0.0,0.0,300.0,29.0
11160,9.0,8.0,1.0,5.0,0.0,302.0,300.0,29.0
11161,66.0,2.0,1.0,34.0,0.0,3160.0,3000.0,29.0
11162,31.0,6.0,0.0,8.0,0.0,75.0,300.0,29.0
11163,13.0,1.0,0.0,5.0,0.0,71.0,3000.0,29.0
11164,56.0,10.0,0.0,8.0,0.0,125.0,300.0,29.0
11165,55.0,7.0,0.0,1.0,0.0,50.0,60000.0,29.0
11166,4.0,0.0,1.0,104.0,0.0,3175.0,3000.0,29.0
11167,13.0,1.0,0.0,3.0,0.0,41.0,300.0,29.0
11168,14.0,8.0,0.0,1.0,0.0,1.0,3000.0,29.0
11169,12.0,9.0,1.0,62.0,0.0,3053.0,3000.0,29.0
11170,34.0,6.0,0.0,0.0,0.0,0.0,300.0,29.0
11171,9.0,8.0,1.0,33.0,0.0,3050.0,3000.0,29.0
11172,2.0,1.0,1.0,80.0,0.0,3029.77,3000.0,29.0
11173,3.0,3.0,2.0,3.0,0.0,71.0,3000.0,29.0
11174,8.0,2.0,0.0,17.0,0.0,1194.0,3000.0,29.0
11175,6.0,7.0,0.0,0.0,0.0,0.0,3000.0,29.0
11176,8.0,2.0,0.0,0.0,0.0,0.0,3000.0,29.0
11177,17.0,1.0,2.0,9.0,0.0,605.0,3000.0,29.0
11178,119.0,5.0,1.0,68.0,0.0,3010.0,3000.0,29.0
11179,0.0,5.0,1.0,247.0,1.0,78609.23,60257.43,29.0
11180,79.0,1.0,0.0,3.0,0.0,126.0,480000.0,29.0
11181,9.0,8.0,1.0,15.0,0.0,631.0,300.0,29.0
11182,72.0,6.0,1.0,16.0,0.0,540.0,300.0,29.0
11183,73.0,3.0,2.0,0.0,0.0,0.0,485000.0,29.0
11184,1.0,0.0,0.0,4.0,1.0,3068.18,497832.51,29.0
11185,104.0,1.0,0.0,0.0,0.0,0.0,3000.0,29.0
11186,51.0,3.0,0.0,2.0,11.0,54.11,60122.17,29.0
11187,101.0,13.0,1.0,32.0,0.0,3160.0,3000.0,29.0
11188,93.0,2.0,1.0,9.0,0.0,370.0,300.0,29.0
11189,55.0,7.0,0.0,2.0,0.0,2.0,3000.0,29.0
11190,16.0,2.0,0.0,2.0,0.0,100.0,3000.0,29.0
11191,116.0,9.0,1.0,47.0,0.0,3176.0,3000.0,29.0
11192,19.0,10.0,1.0,35.0,0.0,3050.0,3000.0,29.0
11193,33.0,1.0,1.0,19.0,0.0,790.0,300.0,29.0
11194,9.0,8.0,0.0,0.0,0.0,0.0,3000.0,29.0
11195,7.0,0.0,0.0,0.0,0.0,0.0,3000.0,29.0
11196,23.0,0.0,1.0,47.0,0.0,4131.0,3000.0,29.0
11197,15.0,4.0,1.0,229.0,0.0,23183.0,3000.0,29.0
11198,36.0,8.0,1.0,34.0,1.0,609.19,294.55,29.0
11199,2.0,1.0,0.0,0.0,0.0,0.0,3000.0,29.0
11200,20.0,0.0,1.0,75.0,0.0,3171.0,3000.0,29.0
11201,74.0,8.0,0.0,27.0,0.0,1616.0,3000.0,29.0
11202,108.0,13.0,0.0,8.0,0.0,86.0,3000.0,29.0
11203,31.0,6.0,0.0,43.0,1.0,236.38,291.83,29.0
11204,10.0,6.0,1.0,34.0,0.0,984.0,290.0,29.0
11205,4.0,0.0,1.0,37.0,0.0,3155.0,3000.0,29.0
11206,21.0,2.0,1.0,17.0,1.0,338.73,285.84,29.0
11207,11.0,2.0,0.0,0.0,0.0,0.0,3000.0,29.0
11208,2.0,1.0,0.0,0.0,0.0,0.0,3000.0,29.0
11209,12.0,9.0,1.0,516.0,0.0,70800.33,60000.0,29.0
11210,17.0,1.0,1.0,64.0,0.0,5000.0,3000.0,29.0
11211,37.0,6.0,0.0,29.0,0.0,1189.0,3000.0,29.0
11212,9.0,8.0,2.0,0.0,0.0,0.0,300.0,29.0
11213,54.0,0.0,0.0,23.0,0.0,7736.0,500000.0,29.0
11214,111.0,12.0,0.0,2.0,0.0,40.0,300.0,29.0
11215,27.0,1.0,0.0,1.0,0.0,1.0,3000.0,29.0
11216,7.0,0.0,0.0,0.0,0.0,0.0,500000.0,29.0
11217,70.0,12.0,0.0,1.0,0.0,1.0,3000.0,29.0
11218,51.0,3.0,0.0,2.0,0.0,60.0,3000.0,29.0
11219,136.0,12.0,0.0,3.0,0.0,39.0,300.0,29.0
11220,57.0,1.0,1.0,47.0,0.0,3005.0,3000.0,29.0
11221,31.0,6.0,0.0,1.0,0.0,1.0,3000.0,29.0
11222,57.0,1.0,0.0,15.0,0.0,327.0,3000.0,29.0
11223,2.0,1.0,1.0,67.0,0.0,3175.0,3000.0,29.0
11224,78.0,4.0,1.0,23.0,0.0,5064.0,3000.0,29.0
11225,68.0,6.0,1.0,46.0,0.0,3005.33,3000.0,29.0
11226,66.0,2.0,0.0,2.0,0.0,40.0,300.0,29.0
11227,65.0,8.0,0.0,0.0,0.0,0.0,300.0,29.0
11228,0.0,5.0,2.0,128.0,0.0,10402.0,55000.0,29.0
11229,2.0,1.0,1.0,54.0,0.0,816.1,250.0,29.0
11230,59.0,13.0,0.0,1.0,0.0,4.25,60000.0,29.0
11231,23.0,0.0,1.0,52.0,0.0,3200.0,3000.0,29.0
11232,14.0,8.0,1.0,116.0,0.0,3191.0,3000.0,29.0
11233,5.0,3.0,2.0,139.0,0.0,3731.0,60000.0,29.0
11234,43.0,2.0,1.0,13.0,2.0,248.72,243.84,29.0
11235,46.0,0.0,0.0,1.0,0.0,100.0,550000.0,29.0
11236,34.0,6.0,2.0,0.0,13.0,0.0,3005.44,29.0
11237,122.0,2.0,1.0,66.0,0.0,3197.03,3000.0,29.0
11238,5.0,3.0,2.0,3.0,0.0,10002.0,550000.0,29.0
11239,88.0,2.0,1.0,5.0,0.0,3158.0,3013.0,29.0
11240,2.0,1.0,0.0,0.0,0.0,0.0,560000.0,29.0
11241,10.0,6.0,1.0,18.0,0.0,453.0,235.0,29.0
11242,2.0,1.0,2.0,6.0,1.0,124.2,232.88,29.0
11243,25.0,1.0,1.0,55.0,0.0,3176.0,3025.0,29.0
11244,5.0,3.0,0.0,54.0,3.0,1931.75,3026.43,29.0
11245,79.0,1.0,1.0,93.0,3.0,3841.52,3012.96,29.0
11246,82.0,9.0,0.0,0.0,0.0,0.0,3000.0,29.0
11247,18.0,4.0,1.0,4.0,2.0,244.52,244.52,29.0
11248,15.0,4.0,0.0,2.0,11.0,4.65,531483.77,29.0
11249,6.0,7.0,0.0,0.0,0.0,0.0,250.0,29.0
11250,56.0,10.0,0.0,2.0,1.0,33.55,248.48,29.0
11251,3.0,3.0,1.0,398.0,0.0,8653.0,3000.0,29.0
11252,27.0,1.0,1.0,21.0,0.0,3000.0,3000.0,29.0
11253,26.0,12.0,0.0,5.0,0.0,85.0,3000.0,29.0
11254,12.0,9.0,1.0,52.0,0.0,3000.0,3000.0,29.0
11255,18.0,4.0,0.0,1.0,0.0,10.0,3000.0,29.0
11256,81.0,0.0,0.0,1.0,0.0,1.0,3000.0,29.0
11257,33.0,1.0,1.0,79.0,0.0,3197.0,3000.0,29.0
11258,24.0,13.0,0.0,0.0,0.0,0.0,3000.0,29.0
11259,27.0,1.0,1.0,55.0,0.0,3044.0,3000.0,29.0
11260,1.0,0.0,0.0,25.0,0.0,4040.0,60000.0,29.0
11261,44.0,3.0,1.0,65.0,0.0,3042.0,3000.0,29.0
11262,59.0,13.0,0.0,5.0,0.0,85.0,3000.0,29.0
11263,30.0,3.0,0.0,1.0,0.0,1.0,3000.0,29.0
